Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Condition,Verb_condition,Participant,FofA,FofA_Std,Token_Main_Lemma_Std,Token_Sub_Std,Token_Pret_Std,LOR_Std,DELE_Std
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,12,13,1,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,C,Infrequent,2,18,-0.28657955111194383,-0.9297773862434107,-0.9237719148842726,NA,-0.0886322104137947,1.3053084393184142
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,7,16,0,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,Frequent,2,18,-0.28657955111194383,1.8147310969436234,-0.9237719148842726,NA,-0.0886322104137947,1.3053084393184142
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,17,18,1,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,D,Infrequent,2,18,-0.28657955111194383,-0.7991496955088094,-0.8885151297739602,NA,-0.0886322104137947,1.3053084393184142
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,3,21,1,necesitar,593469,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,A,Frequent,2,18,-0.28657955111194383,0.14877176387830202,0.7238252697490783,NA,-0.0886322104137947,1.3053084393184142
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,13,23,1,valorar,113028,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,C,Infrequent,2,18,-0.28657955111194383,-0.8320505779499502,-0.8834927712254166,NA,-0.0886322104137947,1.3053084393184142
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,8,26,1,permitir,935997,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,B,Frequent,2,18,-0.28657955111194383,0.8480441305200906,1.745249230188965,NA,-0.0886322104137947,1.3053084393184142
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,18,28,1,sugerir,88224,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,Infrequent,2,18,-0.28657955111194383,-0.8826880492871341,-0.9237719148842726,NA,-0.0886322104137947,1.3053084393184142
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,4,31,1,querer,1263949,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,Frequent,2,18,-0.28657955111194383,1.517559531260783,1.745249230188965,NA,-0.0886322104137947,1.3053084393184142
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,14,33,1,conseguir,129144,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,C,Infrequent,2,18,-0.28657955111194383,-0.7991496955088094,-0.7453822086520605,NA,-0.0886322104137947,1.3053084393184142
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,9,36,1,necesitar,593469,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,B,Frequent,2,18,-0.28657955111194383,0.14877176387830202,1.2268375416979374,NA,-0.0886322104137947,1.3053084393184142
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,19,38,1,ordenar,65158,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,Infrequent,2,18,-0.28657955111194383,-0.9297773862434107,-0.7580369477900623,NA,-0.0886322104137947,1.3053084393184142
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,5,41,1,esperar,1409514,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,A,Frequent,2,18,-0.28657955111194383,1.8147310969436234,1.2268375416979374,NA,-0.0886322104137947,1.3053084393184142
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,15,43,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,C,Infrequent,2,18,-0.28657955111194383,-0.7590075975043324,-0.8885151297739602,NA,-0.0886322104137947,1.3053084393184142
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,10,46,1,pedir,432187,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,B,Frequent,2,18,-0.28657955111194383,-0.18048612405121311,0.7238252697490783,NA,-0.0886322104137947,1.3053084393184142
L2L24,9,Male,L2 Learner,NA,23,12,0,0.75,31,1,46,9,9,B,20,48,1,valorar,113028,NA,NA,1,Canonical,viajar,78141,Mood,Subjunctive,D,Infrequent,2,18,-0.28657955111194383,-0.8320505779499502,-0.7453822086520605,NA,-0.0886322104137947,1.3053084393184142
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,1,1,1,permitir,935997,NA,NA,0,Canonical,tomar,506707,Mood,Subjunctive,A,Frequent,2,10,-1.0579338569085779,0.8480441305200906,0.4824626936383788,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,11,3,1,sugerir,88224,NA,NA,0,Canonical,prestar,73724,Mood,Subjunctive,C,Infrequent,2,10,-1.0579338569085779,-0.8826880492871341,-0.7580369477900623,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,6,6,1,querer,1263949,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,B,Frequent,2,10,-1.0579338569085779,1.517559531260783,1.026275540652731,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,16,8,1,desear,148807,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,Infrequent,2,10,-1.0579338569085779,-0.7590075975043324,-0.8834927712254166,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,2,11,1,pedir,432187,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,A,Frequent,2,10,-1.0579338569085779,-0.18048612405121311,1.026275540652731,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,12,13,1,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,C,Infrequent,2,10,-1.0579338569085779,-0.9297773862434107,-0.9237719148842726,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,7,16,0,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,Frequent,2,10,-1.0579338569085779,1.8147310969436234,-0.9237719148842726,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,17,18,1,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,D,Infrequent,2,10,-1.0579338569085779,-0.7991496955088094,-0.8885151297739602,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,18,23,0,sugerir,88224,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,Infrequent,2,10,-1.0579338569085779,-0.8826880492871341,-0.9237719148842726,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,8,25,0,permitir,935997,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,B,Frequent,2,10,-1.0579338569085779,0.8480441305200906,1.745249230188965,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,13,28,0,valorar,113028,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,C,Infrequent,2,10,-1.0579338569085779,-0.8320505779499502,-0.8834927712254166,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,3,30,0,necesitar,593469,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,A,Frequent,2,10,-1.0579338569085779,0.14877176387830202,0.7238252697490783,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,17,33,0,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,D,Infrequent,2,10,-1.0579338569085779,-0.7991496955088094,-0.8885151297739602,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,7,35,0,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,Frequent,2,10,-1.0579338569085779,1.8147310969436234,-0.9237719148842726,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,12,38,0,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,C,Infrequent,2,10,-1.0579338569085779,-0.9297773862434107,-0.9237719148842726,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,2,40,0,pedir,432187,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,A,Frequent,2,10,-1.0579338569085779,-0.18048612405121311,1.026275540652731,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,16,43,1,desear,148807,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,Infrequent,2,10,-1.0579338569085779,-0.7590075975043324,-0.8834927712254166,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,6,45,0,querer,1263949,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,B,Frequent,2,10,-1.0579338569085779,1.517559531260783,1.026275540652731,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,11,48,1,sugerir,88224,NA,NA,0,Canonical,prestar,73724,Mood,Subjunctive,C,Infrequent,2,10,-1.0579338569085779,-0.8826880492871341,-0.7580369477900623,NA,-0.43342276307818584,-0.36211782510123686
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,1,50,0,permitir,935997,NA,NA,0,Canonical,tomar,506707,Mood,Subjunctive,A,Frequent,2,10,-1.0579338569085779,0.8480441305200906,0.4824626936383788,NA,-0.43342276307818584,-0.36211782510123686
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,20,3,0,valorar,113028,NA,NA,1,Canonical,viajar,78141,Mood,Subjunctive,D,Infrequent,2,18,-0.28657955111194383,-0.8320505779499502,-0.7453822086520605,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,10,5,1,pedir,432187,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,B,Frequent,2,18,-0.28657955111194383,-0.18048612405121311,0.7238252697490783,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,15,8,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,C,Infrequent,2,18,-0.28657955111194383,-0.7590075975043324,-0.8885151297739602,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,5,10,1,esperar,1409514,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,A,Frequent,2,18,-0.28657955111194383,1.8147310969436234,1.2268375416979374,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,19,13,1,ordenar,65158,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,Infrequent,2,18,-0.28657955111194383,-0.9297773862434107,-0.7580369477900623,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,9,15,1,necesitar,593469,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,B,Frequent,2,18,-0.28657955111194383,0.14877176387830202,1.2268375416979374,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,14,18,0,conseguir,129144,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,C,Infrequent,2,18,-0.28657955111194383,-0.7991496955088094,-0.7453822086520605,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,4,20,1,querer,1263949,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,Frequent,2,18,-0.28657955111194383,1.517559531260783,1.745249230188965,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,3,21,1,necesitar,593469,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,A,Frequent,2,18,-0.28657955111194383,0.14877176387830202,0.7238252697490783,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,13,23,1,valorar,113028,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,C,Infrequent,2,18,-0.28657955111194383,-0.8320505779499502,-0.8834927712254166,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,8,26,1,permitir,935997,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,B,Frequent,2,18,-0.28657955111194383,0.8480441305200906,1.745249230188965,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,18,28,1,sugerir,88224,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,Infrequent,2,18,-0.28657955111194383,-0.8826880492871341,-0.9237719148842726,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,4,31,1,querer,1263949,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,Frequent,2,18,-0.28657955111194383,1.517559531260783,1.745249230188965,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,14,33,1,conseguir,129144,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,C,Infrequent,2,18,-0.28657955111194383,-0.7991496955088094,-0.7453822086520605,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,9,36,1,necesitar,593469,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,B,Frequent,2,18,-0.28657955111194383,0.14877176387830202,1.2268375416979374,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,19,38,1,ordenar,65158,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,Infrequent,2,18,-0.28657955111194383,-0.9297773862434107,-0.7580369477900623,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,5,41,1,esperar,1409514,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,A,Frequent,2,18,-0.28657955111194383,1.8147310969436234,1.2268375416979374,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,15,43,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,C,Infrequent,2,18,-0.28657955111194383,-0.7590075975043324,-0.8885151297739602,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,10,46,1,pedir,432187,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,B,Frequent,2,18,-0.28657955111194383,-0.18048612405121311,0.7238252697490783,NA,0.2503704912466378,1.76006105688741
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,20,48,1,valorar,113028,NA,NA,1,Canonical,viajar,78141,Mood,Subjunctive,D,Infrequent,2,18,-0.28657955111194383,-0.8320505779499502,-0.7453822086520605,NA,0.2503704912466378,1.76006105688741
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,1,1,0,permitir,935997,NA,NA,0,Canonical,tomar,506707,Mood,Subjunctive,A,Frequent,2,46,2.4131605191762753,0.8480441305200906,0.4824626936383788,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,11,3,1,sugerir,88224,NA,NA,0,Canonical,prestar,73724,Mood,Subjunctive,C,Infrequent,2,46,2.4131605191762753,-0.8826880492871341,-0.7580369477900623,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,6,6,1,querer,1263949,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,B,Frequent,2,46,2.4131605191762753,1.517559531260783,1.026275540652731,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,16,8,1,desear,148807,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,Infrequent,2,46,2.4131605191762753,-0.7590075975043324,-0.8834927712254166,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,2,11,1,pedir,432187,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,A,Frequent,2,46,2.4131605191762753,-0.18048612405121311,1.026275540652731,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,12,13,1,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,C,Infrequent,2,46,2.4131605191762753,-0.9297773862434107,-0.9237719148842726,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,7,16,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,Frequent,2,46,2.4131605191762753,1.8147310969436234,-0.9237719148842726,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,17,18,0,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,D,Infrequent,2,46,2.4131605191762753,-0.7991496955088094,-0.8885151297739602,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,3,21,1,necesitar,593469,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,A,Frequent,2,46,2.4131605191762753,0.14877176387830202,0.7238252697490783,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,13,23,0,valorar,113028,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,C,Infrequent,2,46,2.4131605191762753,-0.8320505779499502,-0.8834927712254166,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,8,26,1,permitir,935997,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,B,Frequent,2,46,2.4131605191762753,0.8480441305200906,1.745249230188965,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,18,28,1,sugerir,88224,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,Infrequent,2,46,2.4131605191762753,-0.8826880492871341,-0.9237719148842726,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,4,31,1,querer,1263949,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,Frequent,2,46,2.4131605191762753,1.517559531260783,1.745249230188965,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,14,33,0,conseguir,129144,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,C,Infrequent,2,46,2.4131605191762753,-0.7991496955088094,-0.7453822086520605,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,9,36,1,necesitar,593469,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,B,Frequent,2,46,2.4131605191762753,0.14877176387830202,1.2268375416979374,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,19,38,1,ordenar,65158,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,Infrequent,2,46,2.4131605191762753,-0.9297773862434107,-0.7580369477900623,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,5,41,1,esperar,1409514,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,A,Frequent,2,46,2.4131605191762753,1.8147310969436234,1.2268375416979374,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,15,43,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,C,Infrequent,2,46,2.4131605191762753,-0.7590075975043324,-0.8885151297739602,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,10,46,1,pedir,432187,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,B,Frequent,2,46,2.4131605191762753,-0.18048612405121311,0.7238252697490783,NA,0.11807675401329834,0.09263479246775887
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,20,48,0,valorar,113028,NA,NA,1,Canonical,viajar,78141,Mood,Subjunctive,D,Infrequent,2,46,2.4131605191762753,-0.8320505779499502,-0.7453822086520605,NA,0.11807675401329834,0.09263479246775887
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,1,1,0,permitir,935997,NA,NA,0,Canonical,tomar,506707,Mood,Subjunctive,A,Frequent,2,17,-0.38299883933652307,0.8480441305200906,0.4824626936383788,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,11,3,1,sugerir,88224,NA,NA,0,Canonical,prestar,73724,Mood,Subjunctive,C,Infrequent,2,17,-0.38299883933652307,-0.8826880492871341,-0.7580369477900623,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,6,6,1,querer,1263949,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,B,Frequent,2,17,-0.38299883933652307,1.517559531260783,1.026275540652731,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,16,8,1,desear,148807,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,Infrequent,2,17,-0.38299883933652307,-0.7590075975043324,-0.8834927712254166,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,2,11,1,pedir,432187,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,A,Frequent,2,17,-0.38299883933652307,-0.18048612405121311,1.026275540652731,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,12,13,1,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,C,Infrequent,2,17,-0.38299883933652307,-0.9297773862434107,-0.9237719148842726,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,7,16,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,Frequent,2,17,-0.38299883933652307,1.8147310969436234,-0.9237719148842726,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,17,18,0,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,D,Infrequent,2,17,-0.38299883933652307,-0.7991496955088094,-0.8885151297739602,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,18,23,1,sugerir,88224,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,Infrequent,2,17,-0.38299883933652307,-0.8826880492871341,-0.9237719148842726,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,8,25,1,permitir,935997,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,B,Frequent,2,17,-0.38299883933652307,0.8480441305200906,1.745249230188965,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,13,28,1,valorar,113028,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,C,Infrequent,2,17,-0.38299883933652307,-0.8320505779499502,-0.8834927712254166,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,3,30,1,necesitar,593469,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,A,Frequent,2,17,-0.38299883933652307,0.14877176387830202,0.7238252697490783,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,17,33,1,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,D,Infrequent,2,17,-0.38299883933652307,-0.7991496955088094,-0.8885151297739602,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,7,35,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,Frequent,2,17,-0.38299883933652307,1.8147310969436234,-0.9237719148842726,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,12,38,1,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,C,Infrequent,2,17,-0.38299883933652307,-0.9297773862434107,-0.9237719148842726,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,2,40,1,pedir,432187,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,A,Frequent,2,17,-0.38299883933652307,-0.18048612405121311,1.026275540652731,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,16,43,1,desear,148807,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,Infrequent,2,17,-0.38299883933652307,-0.7590075975043324,-0.8834927712254166,NA,2.9425480439450977,1.608476851031078
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,6,45,1,querer,1263949,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,B,Frequent,2,17,-0.38299883933652307,1.517559531260783,1.026275540652731,NA,2.9425480439450977,1.608476851031078
